"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"1","bird_strike","AVA9215","2018-04-01","20:55","COL","CLO","BOG","CLO","","",""
"2","bird_strike","AVA43","2018-04-03","15:00","COL","CLO","BOG","CLO","","",""
"3","tcas","AVA8427","2018-04-08","20:59:01","UTC","","MDE","BOG","4.675026","-74.286804","ADJUST VS"
"4","long_ldg","AVA9264","2018-04-04","14:31:55","UTC","","BOG","EYP","-72.3802261352539","5.32298040390015",""
"5","long_ldg","AVA9283","2018-04-07","01:32:30","UTC","","BOG","IBE","-75.1361846923828","4.42405223846436",""
"6","long_ldg","AVA9511","2018-04-07","20:42:58","UTC","","CTG","MDE","-75.4232025146484","6.17431640625",""
"7","long_ldg","TPU815","2018-04-02","11:06:51","UTC","","LIM","AQP","-71.557731628418","-16.3413047790527",""
"8","long_ldg","TPU815","2018-04-05","11:27:56","UTC","","LIM","AQP","-71.5596160888672","-16.3413047790527",""
"9","long_ldg","AVA9474","2018-04-01","06:05:54","UTC","","BOG","BGA","-73.1867980957031","7.13132858276367",""
"10","long_ldg","TPU815","2018-04-07","11:22:15","UTC","","LIM","AQP","-71.5580749511719","-16.3413047790527",""
"11","long_ldg","TPU815","2018-04-09","11:49:17","UTC","","LIM","AQP","-71.55859375","-16.3413047790527",""
"12","long_ldg","TPU815","2018-04-11","11:06:51","UTC","","LIM","AQP","-71.55859375","-16.3413047790527",""
"13","long_ldg","AVA9316","2018-04-02","21:37:06","UTC","","BOG","MDE","-75.4232025146484","6.17431640625",""
"14","long_ldg","AVA8569","2018-04-03","03:10:59","UTC","","BGA","BOG","-74.1472473144531","4.6937370300293",""
"15","long_ldg","AVA8424","2018-04-01","19:19:48","UTC","","BOG","BAQ","-74.7774124145508","10.8936309814453",""
"16","long_ldg","AVA5020","2018-04-01","20:55:32","UTC","","CUC","BOG","-74.1333389282227","4.69888687133789",""
"17","long_ldg","AVA9486","2018-04-05","19:32:59","UTC","","BOG","LET","-69.9453125","-4.20003890991211",""
