"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"30","long_ldg","AVA9251","2018-05-12","17:47:12","UTC","","BOG","FLA","-75.5695037841797","1.59264397621155",""
"31","long_ldg","TAI520","2018-05-03","06:26:25","UTC","","SAL","LAX","-118.403610229492","33.9352226257324",""
"32","long_ldg","AVA005","2018-05-07","10:34:31","UTC","","MIA","BOG","-74.1520538330078","4.69751358032227",""
"33","long_ldg","AVA008","2018-05-08","05:52:48","UTC","","BOG","MIA","-80.2849960327148","25.7876586914062",""
"34","long_ldg","AVA9281","2018-05-01","15:23:37","UTC","","BOG","IBE","-75.1367416381836","4.42435550689697",""
"35","long_ldg","TAI560","2018-05-10","06:51:50","UTC","","SAL","SFO","-122.375679016113","37.6213073730469",""
"36","long_ldg","GUG7973","2018-05-07","03:40:19","UTC","","FRS","GUA","-90.5267486572266","14.5854644775391",""
"37","long_ldg","LRC641","2018-05-09","13:01:11","UTC","","LAX","GUA","-90.5251159667969","14.5907020568848",""
"38","long_ldg","AVA9259","2018-05-14","22:47:03","UTC","","BOG","PPN","-76.6024017333984","2.45697283744812",""
"39","long_ldg","AVA9277","2018-05-02","12:43:17","UTC","","BOG","IBE","-75.1366348266602","4.42439365386963",""
"40","long_ldg","GUG7973","2018-05-03","03:52:26","UTC","","FRS","GUA","-90.5267944335938","14.5853233337402",""
"41","long_ldg","AVA9291","2018-05-11","12:23:40","UTC","","BOG","NVA","-75.2956848144531","2.94369387626648",""
"42","long_ldg","AVA9281","2018-05-11","15:45:47","UTC","","BOG","IBE","-75.1369247436523","4.42451858520508",""
"43","long_ldg","AVA8530","2018-05-10","22:31:32","UTC","","BOG","MDE","-75.4242324829102","6.17088317871094",""
"44","long_ldg","TPU815","2018-05-07","11:29:58","UTC","","LIM","AQP","-71.5587615966797","-16.3413047790527",""
"45","long_ldg","GUG7979","2018-05-07","14:26:22","UTC","","FRS","GUA","-90.5265274047852","14.5861568450928",""
"46","long_ldg","TAI454","2018-05-07","20:16:39","UTC","","SAL","TGU","-87.2156448364258","14.0652227401733",""
"47","long_ldg","TPU927","2018-05-08","06:31:51","UTC","","LIM","MDZ","-68.7931213378906","-32.838306427002",""
"48","long_ldg","LRC640","2018-05-10","06:07:41","UTC","","GUA","LAX","-118.404296875","33.9352226257324",""
"49","long_ldg","AVA9753","2018-05-13","01:22:34","UTC","","CTG","BOG","-74.1343688964844","4.69991683959961",""
"50","long_ldg","AVA8568","2018-05-04","01:31:46","UTC","","BOG","BGA","-73.1866302490234","7.13098526000977",""
"51","long_ldg","TAI560","2018-05-09","07:15:32","UTC","","SAL","SFO","-122.377914428711","37.6218223571777",""
"52","long_ldg","AVA256","2018-05-08","17:27:36","UTC","","BOG","CUN","-86.8827972412109","21.0400199890137",""
"53","long_ldg","TPU817","2018-05-10","02:08:39","UTC","","LIM","AQP","-71.5666580200195","-16.3409614562988",""
"54","long_ldg","TPU815","2018-05-10","11:09:38","UTC","","LIM","AQP","-71.5584182739258","-16.3413047790527",""
"55","long_ldg","TAI570","2018-05-11","01:14:48","UTC","","SAL","JFK","-73.765983581543","40.631046295166",""
"56","long_ldg","AVA008","2018-05-13","06:19:34","UTC","","BOG","MIA","-80.2789916992188","25.7874870300293",""
"57","long_ldg","TPU815","2018-05-05","11:19:04","UTC","","LIM","AQP","-71.5584182739258","-16.3413047790527",""
"58","long_ldg","AVA9291","2018-05-03","12:20:49","UTC","","BOG","NVA","-75.2947998046875","2.9472541809082",""
"59","long_ldg","TPU960","2018-05-11","21:24:48","UTC","","LIM","MEX","-99.0626907348633","19.4404792785645",""
"60","long_ldg","LRC640","2018-05-03","06:34:27","UTC","","GUA","LAX","-118.404121398926","33.9352226257324",""
"61","long_ldg","TAI564","2018-05-14","02:30:42","UTC","","SAL","SFO","-122.378082275391","37.6197624206543",""
"62","long_ldg","TPU927","2018-05-11","06:45:08","UTC","","LIM","MDZ","-68.7927856445312","-32.8218269348145",""
"63","long_ldg","TAI580","2018-05-09","06:14:13","UTC","","SAL","IAD","-77.4597930908203","38.9475631713867",""
"64","long_ldg","AVA9754","2018-05-08","05:34:56","UTC","","BOG","CTG","-75.5124664306641","10.4522895812988",""
"65","long_ldg","AVA8508","2018-05-04","00:02:59","UTC","","BOG","MTR","-75.8291778564453","8.82699966430664",""
"66","long_ldg","TPU919","2018-05-07","07:18:12","UTC","","LIM","POA","-51.163501739502","-29.9949073791504",""
"67","long_ldg","AVA9277","2018-05-03","11:49:03","UTC","","BOG","IBE","-75.1361846923828","4.4238657951355",""
"68","long_ldg","TAI570","2018-05-14","01:36:50","UTC","","SAL","JFK","-73.769416809082","40.6265830993652",""
"69","long_ldg","AVA8550","2018-05-11","04:31:03","UTC","","BOG","CTG","-75.5126342773438","10.4493713378906",""
"70","long_ldg","TAI456","2018-05-05","12:49:24","UTC","","UIO","SAL","-89.0493392944336","13.4431457519531",""
"71","long_ldg","AVA028","2018-05-04","18:02:30","UTC","","BOG","MCO","-81.2826919555664","28.4413719177246",""
"72","long_ldg","TPU801","2018-05-02","12:17:52","UTC","","LIM","JUL","-70.1737976074219","-15.4606819152832",""
"73","long_ldg","TPU803","2018-05-06","01:59:49","UTC","","LIM","JUL","-70.1708831787109","-15.4618835449219",""
"74","long_ldg","ISV721","2018-05-08","23:44:31","UTC","","SAP","TGU","-87.215087890625","14.0667953491211",""
"75","long_ldg","TAI520","2018-05-04","06:15:52","UTC","","SAL","LAX","-118.41047668457","33.9348793029785",""
"76","long_ldg","TPU921","2018-05-02","07:22:28","UTC","","LIM","GIG","-43.253173828125","-22.8014373779297",""
"77","long_ldg","AVA020","2018-05-03","02:00:53","UTC","","BOG","JFK","-73.7840347290039","40.6239967346191",""
"78","long_ldg","AVA9271","2018-05-06","00:31:40","UTC","","BOG","NVA","-75.295654296875","2.94382095336914",""
"79","long_ldg","AVA9316","2018-05-02","20:49:59","UTC","","BOG","MDE","-75.4232025146484","6.17483139038086",""
"80","long_ldg","GUG7973","2018-05-01","03:44:35","UTC","","FRS","GUA","-90.5271987915039","14.5840482711792",""
"81","long_ldg","TPU905","2018-05-07","06:43:12","UTC","","LIM","MVD","-56.0167121887207","-34.8297500610352",""
"82","long_ldg","GLG1697","2018-05-11","01:55:16","UTC","","MEC","UIO","-78.3548355102539","-0.118618011474609",""
"83","tcas","AVA9529","2018-05-01","22:23:28","UTC","","BAQ","BOG","9.459915","-74.507904","DESCEND"
"84","tcas","TPU837","2018-05-02","17:49:29","UTC","","LIM","CUZ","-12.277908","-76.934166","ADJUST VS"
"85","tcas","TAI310","2018-05-03","17:56:56","UTC","","SAL","MIA","25.783333","-80.37307","NO DS >500"
"86","tcas","AVA9767","2018-05-07","22:36:35","UTC","","SME","BOG","4.774075","-74.253159","ADJUST VS"
"87","tcas","AVA034","2018-05-11","15:10:47","UTC","","CTG","MIA","12.362881","-76.125984","ADJUST VS"
"88","tcas","ISV722","2018-05-15","14:48:26","UTC","","SAP","TGU","14.077779","-87.223549","CLIMB"
"89","tcas","AVA8424","2018-05-08","16:28:03","UTC","","BOG","BAQ","4.792442","-74.062271","DESCEND"
"90","tcas","TAI564","2018-05-12","3:52:54","UTC","","SAL","SFO","37.580967","-122.285728","CLIMB"
"91","tcas","TAI369","2018-05-14","5:35:38","UTC","","SAL","MDE","6.631966","-76.411453","ADJUST VS"
