"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"79","long_ldg","AVA9452","2019-02-13","00:34:01","UTC","","BOG","CUC","-72.5119934082031","7.92783737182617",""
"80","long_ldg","AVA9394","2019-02-08","02:47:46","UTC","","MDE","BGA","-73.1864547729492","7.13081359863281",""
"81","long_ldg","AVA9314","2019-02-22","18:38:48","UTC","","BOG","MDE","-75.4232025146484","6.17483139038086",""
"82","long_ldg","AVA9460","2019-02-01","13:44:03","UTC","","BOG","BGA","-73.1878280639648","7.13424682617188",""
"83","long_ldg","AVA9444","2019-02-19","20:22:30","UTC","","BOG","CUC","-72.5118255615234","7.92749404907227",""
"84","long_ldg","AVA052","2019-02-03","05:52:37","UTC","","LIM","BOG","-74.1340255737305","4.6995735168457",""
"85","long_ldg","AVA9246","2019-02-17","20:08:59","UTC","","PPN","BOG","-74.1597747802734","4.70335006713867",""
"86","long_ldg","AVA8404","2019-02-25","18:16:42","UTC","","CLO","SMR","-74.230842590332","11.1245155334473",""
"87","long_ldg","TPU801","2019-02-05","12:33:48","UTC","","LIM","JUL","-70.1750030517578","-15.4603385925293",""
"88","long_ldg","AVA5058","2019-02-02","15:11:03","UTC","","BOG","MTR","-75.8315887451172","8.82957458496094",""
"89","long_ldg","AVA9486","2019-02-23","18:50:24","UTC","","BOG","LET","-69.9446258544922","-4.19780731201172",""
"90","long_ldg","TAI450","2019-02-02","18:51:55","UTC","","SAL","HAV","-82.4044952392578","22.9921531677246",""
"91","long_ldg","AVA8560","2019-02-03","16:42:50","UTC","","BOG","ADZ","-81.7056655883789","12.5868988037109",""
"92","long_ldg","AVA9450","2019-02-04","12:00:47","UTC","","BOG","CUC","-72.5116577148438","7.92715072631836",""
"93","long_ldg","TPU919","2019-02-03","07:44:24","UTC","","LIM","POA","-51.1648750305176","-29.9949073791504",""
"94","long_ldg","AVA9778","2019-02-08","19:27:08","UTC","","BOG","ADZ","-81.7065277099609","12.5862121582031",""
"95","long_ldg","AVA8569","2019-02-03","03:16:52","UTC","","BGA","BOG","-74.1336822509766","4.69940185546875",""
"96","long_ldg","AVA9428","2019-02-10","02:02:27","UTC","","BOG","CUC","-72.5116577148438","7.92715072631836",""
"97","long_ldg","TPU919","2019-02-23","08:42:28","UTC","","LIM","POA","-51.1787796020508","-29.9945640563965",""
"98","long_ldg","AVA9279","2019-02-26","21:38:10","UTC","","BOG","IBE","-75.1379623413086","4.42558526992798",""
"99","long_ldg","AVA9866","2019-02-27","07:57:39","UTC","","BOG","LET","-69.9449768066406","-4.19900894165039",""
"100","long_ldg","AVA8503","2019-02-09","20:10:06","UTC","","BOG","PEI","-75.7323608398438","4.8149299621582",""
"101","long_ldg","AVA8520","2019-02-12","15:22:08","UTC","","BOG","BAQ","-74.7777557373047","10.8932876586914",""
"102","long_ldg","AVA8521","2019-02-12","17:31:07","UTC","","BAQ","BOG","-74.1335144042969","4.69905853271484",""
"103","long_ldg","AVA9431","2019-02-01","17:54:30","UTC","","CLO","MDE","-75.4231338500977","6.16802167892456",""
"104","long_ldg","AVA9470","2019-02-25","03:56:18","UTC","","BOG","BGA","-73.1881713867188","7.13510513305664",""
"105","long_ldg","AVA8573","2019-02-22","15:22:36","UTC","","MDE","CLO","-76.3803863525391","3.55030059814453",""
"106","long_ldg","AVA9780","2019-02-25","02:27:52","UTC","","BOG","ADZ","-81.705322265625","12.5870704650879",""
"107","long_ldg","AVA9856","2019-02-22","07:57:32","UTC","","PEI","ADZ","-81.705322265625","12.5868988037109",""
"108","long_ldg","AVA9794","2019-02-20","12:43:17","UTC","","BOG","MTR","-75.8312377929688","8.82940292358398",""
"109","long_ldg","AVA9710","2019-02-25","15:50:25","UTC","","BOG","BGA","-73.1881713867188","7.13527679443359",""
"110","long_ldg","AVA9777","2019-02-19","00:34:15","UTC","","ADZ","BOG","-74.1331634521484","4.69820022583008",""
"111","long_ldg","AVA9442","2019-02-23","05:20:10","UTC","","BOG","CUC","-72.5114822387695","7.92697906494141",""
"112","TCAS - RESOLUTION","AVA244","2019-02-27","18:52:05","UTC","","BOG","JFK","-74.0672454833984","4.7709846496582","TCAS Resolution"
"113","TCAS RA","AVA8572","2019-02-12","14:03:41","UTC","","BOG","BGA","-73.1775283813477","7.10712432861328","TCAS Resolution"
"114","TCAS - RESOLUTION","TPA4008","2019-02-01","14:49:05","UTC","","BOG","MIA","-80.5289306640625","25.7395935058594","TCAS Resolution"
"115","TCAS - RA","AVA9827","2019-02-22","13:21:26","UTC","","MZL","BOG","-74.2411651611328","4.78091526031494","TCAS Resolution"
"116","TCAS RA/TA","TAI316","2019-02-25","11:08:46","UTC","","PTY","SAL","-79.2534561157227","9.17954730987549","TCAS Resolution"
"117","TCAS RA","LRC619","2019-02-05","17:35:28","UTC","","GUA","MCO","-81.2809753417969","28.2746887207031","TCAS Resolution"
"118","TCAS - RA","AVA8578","2019-02-18","16:06:19","UTC","","BOG","BGA","-74.0627899169922","4.79604721069336","TCAS Resolution"
"119","TCAS RA","LRC620","2019-02-02","02:11:14","UTC","","SAL","LAX","-117.901840209961","33.5144805908203","TCAS Resolution"
"120","TCAS - RA","AVA9542","2019-02-03","14:10:36","UTC","","BOG","CTG","-74.0655364990234","4.78042602539062","TCAS Resolution"
"121","TCAS - RA","AVA8574","2019-02-10","14:16:32","UTC","","BOG","BAQ","-74.4730529785156","9.29426193237305","TCAS Resolution"
"122","TCAS - RESOLUTION","AVA007","2019-02-21","22:44:55","UTC","","MIA","BOG","-80.2201080322266","25.7826805114746","TCAS Resolution"
"123","TCAS RA","AVA120","2019-02-06","13:09:20","UTC","","BOG","LHR","-0.988561928272247","50.9848976135254","TCAS Resolution"
