"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"96","long_ldg","AVA8566","2019-01-20","00:56:13","UTC","","BOG","BGA","-73.1880035400391","7.13459014892578",""
"97","long_ldg","AVA9805","2019-01-11","16:05:59","UTC","","BOG","PEI","-75.7318496704102","4.81510162353516",""
"98","long_ldg","TPU919","2019-01-02","07:46:15","UTC","","LIM","POA","-51.1679649353027","-29.9947357177734",""
"99","long_ldg","AVA9504","2019-01-27","05:29:50","UTC","","MDE","CUC","-72.5109710693359","7.92612075805664",""
"100","long_ldg","TAI482","2019-01-27","15:40:54","UTC","","SAL","RTB","-86.5192260742188","16.3186531066895",""
"101","TCAS RA","AVA9764","2019-01-29","17:54:25","UTC","","BOG","SMR","-74.0881958007812","10.3625106811523","TCAS Resolution"
"102","TCAS - RA","AVA9472","2019-01-03","21:09:24","UTC","","BOG","BGA","-73.1722106933594","7.09304809570312","TCAS Resolution"
"103","TCAS RA","AVA9458","2019-01-11","01:02:16","UTC","","BOG","CUC","-73.8444366455078","5.56663513183594","TCAS Resolution"
"104","TCAS - RA","AVA9840","2019-01-19","13:16:17","UTC","","AXM","BOG","-75.8168182373047","4.36843872070312","TCAS Resolution"
"105","TCAS RA","TPU144","2019-01-21","23:31:17","UTC","","CUZ","BOG","-75.1124954223633","4.59091186523438","TCAS Resolution"
"106","TCAS RA","LRC698","2019-01-16","19:25:47","UTC","","PTY","SJO","-81.3553009033203","9.42712783813477","TCAS Resolution"
"107","TCAS RA","LRC620","2019-01-01","02:09:59","UTC","","SAL","LAX","-118.224220275879","33.9532470703125","TCAS Resolution"
"108","TCAS RA","TAI564","2019-01-26","03:38:47","UTC","","SAL","SFO","-122.257194519043","37.6200637817383","TCAS Resolution"
"109","TCAS - RA","AVA8430","2019-01-15","19:26:56","UTC","","CLO","BOG","-76.1959991455078","4.10120248794556","TCAS Resolution"
"110","TCAS - RA","AVA8405","2019-01-15","19:39:52","UTC","","SMR","CLO","-76.212158203125","4.13600921630859","TCAS Resolution"
"111","TCAS RA/TA","TAI536","2019-01-07","18:00:22","UTC","","SAP","MIA","-80.5452499389648","25.7407665252686","TCAS Resolution"
"112","TCAS RA","TAI398","2019-01-10","18:23:30","UTC","","SAL","EWR","-74.5413818359375","40.8959197998047","TCAS Resolution"
"113","TCAS - RA","AVA9767","2019-01-11","21:43:38","UTC","","SMR","BOG","-74.3461990356445","4.77853775024414","TCAS Resolution"
"114","TCAS - RESOLUTION","TPA4034","2019-01-12","22:21:43","UTC","","UIO","BOG","-74.3329772949219","4.75244522094727","TCAS Resolution"
"115","TCAS - RA","AVA9787","2019-01-03","18:38:06","UTC","","SMR","BOG","-74.4309997558594","4.92015838623047","TCAS Resolution"
"116","TCAS - RA","AVA095","2019-01-21","23:29:27","UTC","","SAL","BOG","-75.1078643798828","4.6937370300293","TCAS Resolution"
"117","TCAS - RA","AVA9411","2019-01-25","21:10:09","UTC","","VUP","BOG","-74.3309173583984","4.74884033203125","TCAS Resolution"
