"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"121","long_ldg","AVA9314","2018-11-12","19:14:19","UTC","","BOG","MDE","-75.4232025146484","6.17465972900391",""
"122","long_ldg","AVA8440","2018-11-29","23:44:36","UTC","","CTG","ADZ","-81.7029190063477","12.5882720947266",""
"123","long_ldg","AVA9428","2018-11-15","02:18:45","UTC","","BOG","CUC","-72.5119934082031","7.92800903320312",""
"124","long_ldg","AVA045","2018-11-29","15:37:18","UTC","","MEX","BOG","-74.1335144042969","4.69905853271484",""
"125","long_ldg","AVA9859","2018-11-04","10:17:35","UTC","","ADZ","BGA","-73.1874847412109","7.13338851928711",""
"126","long_ldg","AVA0026","2018-11-22","17:56:15","UTC","","BOG","MAD","-3.55319404602051","40.4903602600098",""
"127","long_ldg","AVA046","2018-11-19","11:14:45","UTC","","BOG","MAD","-3.57176113128662","40.4819374084473",""
"128","long_ldg","AVA9333","2018-11-23","05:44:09","UTC","","MDE","BOG","-74.1477966308594","4.69431924819946",""
"129","long_ldg","AVA9446","2018-11-08","22:49:18","UTC","","BOG","CUC","-72.5111389160156","7.92646408081055",""
"130","long_ldg","AVA9776","2018-11-24","23:14:56","UTC","","BOG","ADZ","-81.705322265625","12.5868988037109",""
"131","long_ldg","AVA9454","2018-11-13","19:21:50","UTC","","BOG","CUC","-72.5109710693359","7.92612075805664",""
"132","long_ldg","AVA9450","2018-11-01","14:08:14","UTC","","BOG","CUC","-72.5118255615234","7.92749404907227",""
"133","long_ldg","AVA9450","2018-11-02","12:13:26","UTC","","BOG","CUC","-72.5113067626953","7.92680740356445",""
"134","long_ldg","AVA9470","2018-11-18","04:59:14","UTC","","BOG","BGA","-73.1876525878906","7.13407516479492",""
"135","long_ldg","AVA9504","2018-11-26","04:35:08","UTC","","MDE","CUC","-72.5113067626953","7.9266357421875",""
"136","long_ldg","AVA8438","2018-11-27","18:23:15","UTC","","CLO","ADZ","-81.7030944824219","12.5882720947266",""
"137","TCAS - RA","GLG8372","2018-11-13","15:28:28","UTC","","UIO","BOG","-74.4890213012695","4.94058609008789","TCAS Resolution"
"138","TCAS - RA","AVA8517","2018-11-03","22:08:49","UTC","","BOG","PEI","-75.7464447021484","4.68343734741211","TCAS Resolution"
"139","TCAS - RA","AVA8455","2018-11-26","16:12:06","UTC","","BAQ","BOG","-74.6854019165039","10.9356880187988","TCAS Resolution"
"140","TCAS - RA","AV8484","2018-11-10","13:42:01","UTC","","BOG","SMR","-74.1690444946289","10.6503868103027","TCAS Resolution"
"141","TCAS RA","LRC640","2018-11-18","22:33:55","UTC","","SJO","GUA","-90.5398712158203","14.5446968078613","TCAS Resolution"
"142","TCAS - RESOLUTION","AVA8443","2018-11-18","20:32:22","UTC","","ADZ","MDE","-75.8207702636719","6.75453186035156","TCAS Resolution"
"143","TCAS RA","AVA9301","2018-11-19","16:29:43","UTC","","MDE","BOG","-75.1159286499023","5.67237854003906","TCAS Resolution"
"144","TCAS - RA","AVA022","2018-11-15","23:38:36","UTC","","BOG","MEX","-98.92724609375","19.1651344299316","TCAS Resolution"
"145","TCAS - RA","AVA9505","2018-11-29","02:35:33","UTC","","CUC","MDE","-74.8639297485352","6.43095016479492","TCAS Resolution"
"146","TCAS - RA","AVA038","2018-11-11","19:42:18","UTC","","CLO","MIA","-79.8246002197266","25.4558372497559","TCAS Resolution"
