"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"100","long_ldg","TAI520","2019-03-21","06:25:24","UTC","","SAL","LAX","-118.408584594727","33.9347076416016",""
"101","long_ldg","AVA9428","2019-03-11","02:28:21","UTC","","BOG","CUC","-72.5114822387695","7.92697906494141",""
"102","long_ldg","AVA9316","2019-03-05","19:08:10","UTC","","BOG","MDE","-75.4233703613281","6.17500305175781",""
"103","long_ldg","TAI432","2019-03-16","03:55:42","UTC","","SAL","MEX","-99.0805435180664","19.4301795959473",""
"104","long_ldg","AVA8560","2019-03-08","17:04:33","UTC","","BOG","ADZ","-81.705322265625","12.5870704650879",""
"105","long_ldg","AVA9442","2019-03-04","04:15:15","UTC","","BOG","CUC","-72.5118255615234","7.92749404907227",""
"106","long_ldg","AVA9450","2019-03-19","12:02:09","UTC","","BOG","CUC","-72.5114822387695","7.92697906494141",""
"107","long_ldg","AVA8586","2019-03-27","12:20:13","UTC","","BOG","EJA","-73.8035736083984","7.03004837036133",""
"108","long_ldg","AVA9442","2019-03-07","04:16:44","UTC","","BOG","CUC","-72.5109710693359","7.92612075805664",""
"109","long_ldg","AVA9460","2019-03-15","13:19:16","UTC","","BOG","BGA","-73.1866302490234","7.13098526000977",""
"110","long_ldg","TAI581","2019-03-04","19:26:44","UTC","","IAD","SAL","-89.062385559082","13.4385108947754",""
"111","long_ldg","AVA9761","2019-03-01","16:55:52","UTC","","CTG","MDE","-75.4232025146484","6.17448806762695",""
"112","long_ldg","AVA114","2019-03-28","00:50:35","UTC","","GRU","BOG","-74.1340255737305","4.6995735168457",""
"113","long_ldg","AVA9450","2019-03-21","11:52:09","UTC","","BOG","CUC","-72.5111389160156","7.92629241943359",""
"114","long_ldg","LRC618","2019-03-12","01:16:44","UTC","","MCO","GUA","-90.5264892578125","14.5865821838379",""
"115","long_ldg","AVA8434","2019-03-01","11:53:01","UTC","","BOG","MDE","-75.4232025146484","6.16796493530273",""
"116","long_ldg","AVA9825","2019-03-06","20:51:27","UTC","","MZL","BOG","-74.1592025756836","4.70294857025146",""
"117","long_ldg","AVA9458","2019-03-14","00:59:49","UTC","","BOG","CUC","-72.5116577148438","7.92715072631836",""
"118","long_ldg","AVA9486","2019-03-19","18:52:35","UTC","","BOG","LET","-69.9453125","-4.1996955871582",""
"119","long_ldg","AVA8508","2019-03-19","23:18:10","UTC","","BOG","MTR","-75.8309020996094","8.82888793945312",""
"120","long_ldg","AVA9724","2019-03-04","15:57:27","UTC","","BOG","CUC","-72.5118255615234","7.92749404907227",""
"121","long_ldg","AVA9486","2019-03-04","19:39:45","UTC","","BOG","LET","-69.9442901611328","-4.19729232788086",""
"122","long_ldg","AVA9446","2019-03-12","22:52:36","UTC","","BOG","CUC","-72.5114822387695","7.92715072631836",""
"123","long_ldg","AVA8572","2019-03-18","11:47:11","UTC","","BOG","BGA","-73.1880035400391","7.13476181030273",""
"124","long_ldg","AVA8562","2019-03-14","19:18:23","UTC","","BOG","BGA","-73.1866302490234","7.13115692138672",""
"125","long_ldg","AVA9426","2019-03-29","21:27:15","UTC","","BOG","MTR","-75.8317565917969","8.82991790771484",""
"126","long_ldg","TAI520","2019-03-23","06:40:44","UTC","","SAL","LAX","-118.42317199707","33.9498138427734",""
"127","long_ldg","AVA9403","2019-03-09","15:23:25","UTC","","CLO","PSO","-77.2895812988281","1.40181934833527",""
"128","long_ldg","AVA9472","2019-03-20","21:06:38","UTC","","BOG","BGA","-73.1878280639648","7.13424682617188",""
"129","long_ldg","TPU919","2019-03-24","08:02:47","UTC","","LIM","POA","-51.163330078125","-29.9949073791504",""
"130","long_ldg","AVA9320","2019-03-06","14:11:48","UTC","","BOG","CUC","-72.5116577148438","7.92715072631836",""
"131","long_ldg","AVA9458","2019-03-08","00:43:11","UTC","","BOG","CUC","-72.5114822387695","7.92697906494141",""
"132","long_ldg","AVA9442","2019-03-27","04:13:22","UTC","","BOG","CUC","-72.5113067626953","7.9266357421875",""
"133","long_ldg","AVA126","2019-03-27","17:55:38","UTC","","BOG","MIA","-80.3011322021484","25.7866287231445",""
"134","long_ldg","AVA9778","2019-03-14","19:07:29","UTC","","BOG","ADZ","-81.7044677734375","12.5874137878418",""
"135","TCAS - RA","AVA4878","2019-03-13","11:58:19","UTC","","BOG","VVC","-74.068473815918","4.70892000198364","TCAS Resolution"
"136","TCAS - RA","AVA061","2019-03-10","23:31:25","UTC","","PTY","BOG","-74.8931121826172","5.19018173217773","TCAS Resolution"
"137","TCAS - RA","GLG8381","2019-03-17","02:41:46","UTC","","BOG","GYE","-74.7207641601562","4.24449920654297","TCAS Resolution"
"138","TCAS - RA","AVA254","2019-03-09","13:15:40","UTC","","BOG","HAV","-74.0665588378906","4.77991104125977","TCAS Resolution"
"139","TCAS - RA","AVA8574","2019-03-28","14:44:52","UTC","","BOG","BAQ","-74.8352661132812","10.8258247375488","TCAS Resolution"
"140","TCAS - RA","AVA8574","2019-03-28","14:49:02","UTC","","BOG","BAQ","-74.8144912719727","10.9157752990723","TCAS Resolution"
"141","TCAS - RA","GUG749","2019-03-28","16:19:48","UTC","","GUA","TGU","-87.2466049194336","14.0623264312744","TCAS Resolution"
"142","TCAS - RA","AV4844","2019-03-30","16:19:08","UTC","","IBE","BOG","-75.0434951782227","4.4693660736084","TCAS Resolution"
"143","TCAS - RA","AVA9776","2019-03-14","20:18:22","UTC","","BOG","ADZ","-74.1262969970703","4.67262268066406","TCAS Resolution"
"144","TCAS - RA","AVA252","2019-03-19","17:54:14","UTC","","BOG","PUJ","-74.0475082397461","4.83587265014648","TCAS Resolution"
"145","TCAS - RA","AVA9549","2019-03-16","22:47:51","UTC","","CTG","BOG","-74.7655639648438","4.95895385742188","TCAS Resolution"
"146","TCAS - RA","GUG7979","2019-03-22","14:19:24","UTC","","FRS","GUA","-90.5417327880859","14.5386953353882","TCAS Resolution"
"147","TCAS - RESOLUTION","TPA4008","2019-03-30","13:00:00","UTC","","BOG","MIA","-80.6018829345703","25.7315254211426","TCAS Resolution"
"148","TCAS - RA","AVA9719","2019-03-16","22:47:52","UTC","","SMR","BOG","-74.7174987792969","5.03585815429688","TCAS Resolution"
"149","TCAS RA","TAI536","2019-03-17","15:08:57","UTC","","SAL","SAP","-87.8156127929688","15.5774116516113","TCAS Resolution"
"150","TCAS - RA","AVA8582","2019-03-10","23:39:30","UTC","","BOG","MDE","-74.8826446533203","5.12392044067383","TCAS Resolution"
